,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,700.00","2,642.00",Rs./Quintal,7.70,Metric Tonnes,08-08-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,600.00","2,592.00",Rs./Quintal,12.20,Metric Tonnes,08-07-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,552.00","2,552.00","2,552.00",Rs./Quintal,0.30,Metric Tonnes,08-01-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,651.00","2,618.00",Rs./Quintal,7.00,Metric Tonnes,07-08-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,Non-FAQ,"2,250.00","2,500.00","2,420.00",Rs./Quintal,3.30,Metric Tonnes,07-07-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","3,121.00","2,853.00",Rs./Quintal,8.00,Metric Tonnes,07-04-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,0.30,Metric Tonnes,07-01-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,600.00","2,592.00",Rs./Quintal,9.50,Metric Tonnes,06-08-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","2,800.00","2,692.00",Rs./Quintal,22.00,Metric Tonnes,06-07-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,Non-FAQ,"2,100.00","2,200.00","2,175.00",Rs./Quintal,9.10,Metric Tonnes,06-03-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,570.00","2,570.00","2,570.00",Rs./Quintal,0.30,Metric Tonnes,06-01-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,Non-FAQ,"2,500.00","2,566.00","2,551.00",Rs./Quintal,5.30,Metric Tonnes,05-08-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,Non-FAQ,"1,700.00","2,400.00","2,221.00",Rs./Quintal,21.00,Metric Tonnes,05-06-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,Non-FAQ,"2,050.00","2,531.00","2,278.00",Rs./Quintal,4.50,Metric Tonnes,05-05-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,700.00","3,000.00","2,850.00",Rs./Quintal,0.30,Metric Tonnes,05-01-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,567.00","2,800.00","2,684.00",Rs./Quintal,0.40,Metric Tonnes,04-12-2025
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,Non-FAQ,"2,450.00","2,551.00","2,532.00",Rs./Quintal,13.00,Metric Tonnes,03-08-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,585.00","3,067.00","2,826.00",Rs./Quintal,9.50,Metric Tonnes,02-05-2026
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,FAQ,"2,550.00","2,550.00","2,550.00",Rs./Quintal,0.30,Metric Tonnes,01-12-2025
Maharashtra,Latur,Ahmedpur APMC,Cereals,Wheat,Other,Non-FAQ,"2,500.00","2,556.00","2,535.00",Rs./Quintal,10.90,Metric Tonnes,01-08-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,300.00","2,300.00",Rs./Quintal,0.20,Metric Tonnes,31-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,0.50,Metric Tonnes,31-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,370.00","2,370.00","2,370.00",Rs./Quintal,0.10,Metric Tonnes,31-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,500.00","2,475.00",Rs./Quintal,0.30,Metric Tonnes,30-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,361.00","2,424.00","2,400.00",Rs./Quintal,0.20,Metric Tonnes,30-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,251.00","2,391.00","2,321.00",Rs./Quintal,2.10,Metric Tonnes,30-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,300.00","2,200.00",Rs./Quintal,2.30,Metric Tonnes,30-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"1,900.00","2,400.00","2,150.00",Rs./Quintal,3.00,Metric Tonnes,30-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","3,401.00","2,900.00",Rs./Quintal,0.20,Metric Tonnes,30-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,371.00","2,424.00","2,400.00",Rs./Quintal,0.10,Metric Tonnes,30-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,326.00","2,400.00","2,363.00",Rs./Quintal,0.30,Metric Tonnes,29-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,350.00","2,350.00","2,350.00",Rs./Quintal,0.20,Metric Tonnes,29-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,532.00","2,466.00",Rs./Quintal,0.60,Metric Tonnes,29-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,400.00","2,250.00",Rs./Quintal,1.00,Metric Tonnes,29-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,150.00","2,075.00",Rs./Quintal,3.00,Metric Tonnes,29-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,495.00","2,521.00","2,508.00",Rs./Quintal,0.40,Metric Tonnes,28-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,6.00,Metric Tonnes,28-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"1,900.00","2,050.00","1,975.00",Rs./Quintal,4.60,Metric Tonnes,28-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,371.00","2,371.00","2,371.00",Rs./Quintal,0.30,Metric Tonnes,27-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,490.00","2,490.00","2,490.00",Rs./Quintal,0.40,Metric Tonnes,27-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,230.00","2,230.00","2,230.00",Rs./Quintal,0.10,Metric Tonnes,27-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,050.00","2,400.00","2,225.00",Rs./Quintal,2.20,Metric Tonnes,27-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,2.20,Metric Tonnes,27-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,300.00","2,150.00",Rs./Quintal,1.60,Metric Tonnes,27-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,201.00","2,201.00","2,201.00",Rs./Quintal,0.40,Metric Tonnes,27-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,726.00","2,726.00","2,726.00",Rs./Quintal,0.30,Metric Tonnes,26-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,500.00","2,250.00",Rs./Quintal,1.30,Metric Tonnes,26-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,150.00","2,150.00",Rs./Quintal,0.20,Metric Tonnes,26-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,475.00","2,450.00",Rs./Quintal,0.60,Metric Tonnes,25-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,302.00","2,424.00","2,375.00",Rs./Quintal,0.30,Metric Tonnes,25-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,290.00","2,245.00",Rs./Quintal,1.00,Metric Tonnes,25-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,150.00",Rs./Quintal,1.20,Metric Tonnes,25-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,400.00","2,275.00",Rs./Quintal,2.90,Metric Tonnes,25-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"1,800.00","2,400.00","2,100.00",Rs./Quintal,1.70,Metric Tonnes,25-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,351.00","2,351.00","2,351.00",Rs./Quintal,0.30,Metric Tonnes,25-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,350.00","2,350.00","2,350.00",Rs./Quintal,0.20,Metric Tonnes,24-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,584.00","2,500.00",Rs./Quintal,0.90,Metric Tonnes,24-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,700.00","2,600.00",Rs./Quintal,1.00,Metric Tonnes,24-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,584.00","2,500.00",Rs./Quintal,0.60,Metric Tonnes,24-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,600.00","2,500.00",Rs./Quintal,3.00,Metric Tonnes,24-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"1,900.00","2,424.00","2,300.00",Rs./Quintal,3.00,Metric Tonnes,24-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,376.00","2,376.00","2,376.00",Rs./Quintal,0.10,Metric Tonnes,23-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,201.00","2,150.00",Rs./Quintal,0.30,Metric Tonnes,23-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,650.00","2,600.00",Rs./Quintal,0.30,Metric Tonnes,23-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,584.00","2,500.00",Rs./Quintal,0.20,Metric Tonnes,23-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,600.00","2,550.00",Rs./Quintal,2.00,Metric Tonnes,23-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"1,982.00","2,424.00","2,300.00",Rs./Quintal,1.00,Metric Tonnes,23-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,600.00","2,500.00",Rs./Quintal,1.50,Metric Tonnes,23-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,301.00","2,424.00","2,375.00",Rs./Quintal,0.30,Metric Tonnes,23-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,376.00","2,400.00","2,388.00",Rs./Quintal,0.30,Metric Tonnes,23-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,375.00","2,375.00","2,375.00",Rs./Quintal,0.40,Metric Tonnes,22-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,601.00","2,590.00",Rs./Quintal,1.00,Metric Tonnes,22-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,584.00","2,400.00",Rs./Quintal,2.00,Metric Tonnes,22-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,126.00","2,215.00","2,170.00",Rs./Quintal,0.70,Metric Tonnes,22-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,450.00","2,300.00",Rs./Quintal,3.10,Metric Tonnes,22-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,721.00","2,600.00",Rs./Quintal,3.00,Metric Tonnes,22-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,210.00","2,584.00","2,400.00",Rs./Quintal,0.70,Metric Tonnes,22-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,350.00","2,350.00","2,350.00",Rs./Quintal,0.10,Metric Tonnes,22-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,550.00","2,475.00",Rs./Quintal,0.30,Metric Tonnes,21-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,351.00","2,424.00","2,400.00",Rs./Quintal,0.10,Metric Tonnes,21-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,451.00","2,451.00","2,451.00",Rs./Quintal,0.10,Metric Tonnes,21-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,700.00","2,600.00",Rs./Quintal,2.00,Metric Tonnes,21-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,584.00","2,400.00",Rs./Quintal,2.30,Metric Tonnes,21-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,700.00","2,600.00",Rs./Quintal,2.50,Metric Tonnes,21-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,090.00","2,584.00","2,400.00",Rs./Quintal,0.50,Metric Tonnes,21-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,400.00","2,400.00",Rs./Quintal,0.80,Metric Tonnes,21-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,225.00","2,530.00","2,377.00",Rs./Quintal,1.30,Metric Tonnes,20-08-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,450.00","2,425.00",Rs./Quintal,1.50,Metric Tonnes,20-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,300.00","2,300.00",Rs./Quintal,0.10,Metric Tonnes,20-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,650.00",Rs./Quintal,1.00,Metric Tonnes,20-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,574.00","2,400.00",Rs./Quintal,1.00,Metric Tonnes,20-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,051.00","2,501.00","2,276.00",Rs./Quintal,9.80,Metric Tonnes,20-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,2.30,Metric Tonnes,20-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,200.00","2,200.00",Rs./Quintal,1.80,Metric Tonnes,20-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,351.00","2,351.00","2,351.00",Rs./Quintal,0.10,Metric Tonnes,19-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,300.00","2,300.00",Rs./Quintal,0.10,Metric Tonnes,19-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,200.00","2,175.00",Rs./Quintal,2.20,Metric Tonnes,19-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,501.00","2,475.00",Rs./Quintal,0.40,Metric Tonnes,18-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,301.00","2,424.00","2,350.00",Rs./Quintal,0.20,Metric Tonnes,18-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,500.00","2,531.00","2,515.00",Rs./Quintal,2.00,Metric Tonnes,18-08-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,360.00","2,432.00","2,396.00",Rs./Quintal,1.60,Metric Tonnes,18-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,900.00","2,750.00",Rs./Quintal,1.00,Metric Tonnes,18-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,165.00","2,584.00","2,400.00",Rs./Quintal,0.90,Metric Tonnes,18-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,800.00","2,700.00",Rs./Quintal,3.00,Metric Tonnes,18-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,584.00","2,400.00",Rs./Quintal,1.00,Metric Tonnes,18-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,460.00","2,460.00","2,460.00",Rs./Quintal,0.80,Metric Tonnes,18-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,251.00","2,251.00","2,251.00",Rs./Quintal,0.10,Metric Tonnes,17-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,350.00","2,550.00","2,450.00",Rs./Quintal,2.00,Metric Tonnes,17-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"1,900.00","2,170.00","2,035.00",Rs./Quintal,2.00,Metric Tonnes,17-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,975.00","2,700.00",Rs./Quintal,0.70,Metric Tonnes,17-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,424.00","2,400.00",Rs./Quintal,0.20,Metric Tonnes,17-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,280.00","2,280.00","2,280.00",Rs./Quintal,0.10,Metric Tonnes,17-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,380.00","2,380.00","2,380.00",Rs./Quintal,0.60,Metric Tonnes,16-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,100.00","2,100.00",Rs./Quintal,0.20,Metric Tonnes,16-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,050.00","2,050.00","2,050.00",Rs./Quintal,1.00,Metric Tonnes,16-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,651.00","2,500.00",Rs./Quintal,0.30,Metric Tonnes,16-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,424.00","2,200.00",Rs./Quintal,0.30,Metric Tonnes,16-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,301.00","2,301.00","2,301.00",Rs./Quintal,0.20,Metric Tonnes,16-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,250.00","2,340.00","2,295.00",Rs./Quintal,0.30,Metric Tonnes,16-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,370.00","2,370.00","2,370.00",Rs./Quintal,0.10,Metric Tonnes,15-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","2,826.00","2,700.00",Rs./Quintal,2.00,Metric Tonnes,15-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,125.00","2,584.00","2,400.00",Rs./Quintal,0.80,Metric Tonnes,15-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,585.00","3,000.00","2,800.00",Rs./Quintal,2.30,Metric Tonnes,15-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,584.00","2,400.00",Rs./Quintal,1.10,Metric Tonnes,15-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,326.00","2,326.00","2,326.00",Rs./Quintal,0.50,Metric Tonnes,14-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,421.00","2,210.00",Rs./Quintal,2.10,Metric Tonnes,14-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,912.00","2,912.00","2,912.00",Rs./Quintal,0.10,Metric Tonnes,14-02-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,500.00","2,475.00",Rs./Quintal,0.50,Metric Tonnes,13-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,371.00","2,424.00","2,400.00",Rs./Quintal,0.20,Metric Tonnes,13-12-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,372.00","2,372.00","2,372.00",Rs./Quintal,0.20,Metric Tonnes,13-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,386.00","2,386.00","2,386.00",Rs./Quintal,0.40,Metric Tonnes,13-07-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,500.00","2,300.00",Rs./Quintal,1.90,Metric Tonnes,13-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,250.00",Rs./Quintal,0.80,Metric Tonnes,13-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,050.00","2,100.00","2,075.00",Rs./Quintal,1.00,Metric Tonnes,13-04-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,060.00","2,060.00","2,060.00",Rs./Quintal,0.70,Metric Tonnes,13-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,491.00","2,450.00",Rs./Quintal,0.40,Metric Tonnes,13-01-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,351.00","2,351.00","2,351.00",Rs./Quintal,0.20,Metric Tonnes,12-11-2025
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,100.00","2,100.00",Rs./Quintal,1.40,Metric Tonnes,12-06-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,500.00","2,250.00",Rs./Quintal,1.90,Metric Tonnes,12-05-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,140.00","2,070.00",Rs./Quintal,2.30,Metric Tonnes,12-03-2026
Maharashtra,Latur,Aurad Shahajani APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,800.00","2,700.00",Rs./Quintal,0.40,Metric Tonnes,12-01-2026
