,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,900.00","4,400.00","4,100.00",Rs./Quintal,1.80,Metric Tonnes,07-04-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,050.00","3,200.00","3,150.00",Rs./Quintal,0.20,Metric Tonnes,07-01-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,800.00","2,900.00","2,800.00",Rs./Quintal,0.20,Metric Tonnes,06-05-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,050.00","4,050.00","4,050.00",Rs./Quintal,0.10,Metric Tonnes,06-04-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,100.00","3,100.00","3,100.00",Rs./Quintal,0.10,Metric Tonnes,06-04-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"2,750.00","3,050.00","2,800.00",Rs./Quintal,1.00,Metric Tonnes,06-01-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,600.00","3,600.00","3,600.00",Rs./Quintal,0.20,Metric Tonnes,05-05-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,300.00","3,300.00","3,300.00",Rs./Quintal,0.20,Metric Tonnes,05-02-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,900.00","3,900.00","3,900.00",Rs./Quintal,0.70,Metric Tonnes,04-08-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,950.00","4,000.00","3,950.00",Rs./Quintal,0.40,Metric Tonnes,04-06-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,100.00","4,100.00","4,100.00",Rs./Quintal,1.30,Metric Tonnes,04-05-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,700.00","3,700.00","3,700.00",Rs./Quintal,0.10,Metric Tonnes,04-05-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,100.00","4,000.00",Rs./Quintal,1.10,Metric Tonnes,04-04-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,160.00","3,160.00","3,160.00",Rs./Quintal,0.10,Metric Tonnes,04-04-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,200.00","3,200.00","3,200.00",Rs./Quintal,0.10,Metric Tonnes,03-12-2025
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,050.00","4,050.00","4,050.00",Rs./Quintal,1.00,Metric Tonnes,03-08-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,900.00","3,900.00","3,900.00",Rs./Quintal,0.40,Metric Tonnes,03-06-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,000.00","4,200.00","4,000.00",Rs./Quintal,1.60,Metric Tonnes,03-04-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.10,Metric Tonnes,03-01-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,150.00","4,150.00","4,150.00",Rs./Quintal,0.50,Metric Tonnes,02-04-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,Non-FAQ,"3,200.00","3,200.00","3,200.00",Rs./Quintal,0.20,Metric Tonnes,01-12-2025
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","3,800.00","3,800.00",Rs./Quintal,0.40,Metric Tonnes,01-06-2026
Maharashtra,Dharashiv,Paranda APMC,Cereals,Jowar(Sorghum),Other,FAQ,"4,050.00","4,050.00","4,050.00",Rs./Quintal,0.50,Metric Tonnes,01-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,390.00","3,500.00","3,425.00",Rs./Quintal,12.30,Metric Tonnes,31-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,200.00","5,100.00",Rs./Quintal,2.90,Metric Tonnes,31-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,200.00","4,000.00",Rs./Quintal,6.70,Metric Tonnes,31-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,500.00",Rs./Quintal,11.50,Metric Tonnes,30-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,200.00","4,500.00","4,350.00",Rs./Quintal,14.70,Metric Tonnes,30-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,200.00","4,100.00",Rs./Quintal,22.00,Metric Tonnes,30-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","4,700.00","4,600.00",Rs./Quintal,24.90,Metric Tonnes,30-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","4,900.00","4,500.00",Rs./Quintal,6.00,Metric Tonnes,30-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","3,502.00","3,430.00",Rs./Quintal,9.80,Metric Tonnes,29-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,400.00","4,000.00",Rs./Quintal,7.00,Metric Tonnes,29-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,500.00",Rs./Quintal,15.00,Metric Tonnes,29-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,700.00","4,550.00",Rs./Quintal,11.30,Metric Tonnes,29-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,500.00","4,000.00",Rs./Quintal,14.50,Metric Tonnes,29-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,200.00","4,300.00","3,950.00",Rs./Quintal,10.70,Metric Tonnes,29-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,350.00",Rs./Quintal,4.60,Metric Tonnes,29-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,200.00","3,800.00",Rs./Quintal,6.00,Metric Tonnes,28-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,800.00",Rs./Quintal,15.50,Metric Tonnes,28-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,100.00","3,500.00",Rs./Quintal,18.00,Metric Tonnes,28-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,600.00","4,200.00",Rs./Quintal,38.00,Metric Tonnes,28-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,800.00",Rs./Quintal,21.80,Metric Tonnes,28-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,200.00","4,000.00",Rs./Quintal,3.80,Metric Tonnes,27-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","5,100.00","5,000.00",Rs./Quintal,12.80,Metric Tonnes,27-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,700.00","4,500.00",Rs./Quintal,2.60,Metric Tonnes,27-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,200.00","4,200.00","3,850.00",Rs./Quintal,38.50,Metric Tonnes,27-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,000.00",Rs./Quintal,25.00,Metric Tonnes,27-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,550.00",Rs./Quintal,17.70,Metric Tonnes,27-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","5,000.00","4,500.00",Rs./Quintal,7.00,Metric Tonnes,27-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,200.00","4,050.00",Rs./Quintal,3.90,Metric Tonnes,26-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,200.00","3,500.00",Rs./Quintal,6.00,Metric Tonnes,26-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,200.00","4,500.00","4,000.00",Rs./Quintal,13.50,Metric Tonnes,26-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,700.00","4,550.00",Rs./Quintal,13.50,Metric Tonnes,26-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,200.00","4,000.00",Rs./Quintal,7.50,Metric Tonnes,25-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,450.00","3,600.00","3,400.00",Rs./Quintal,7.50,Metric Tonnes,25-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,500.00","4,000.00",Rs./Quintal,15.00,Metric Tonnes,25-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,300.00","4,000.00","3,900.00",Rs./Quintal,16.90,Metric Tonnes,25-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,500.00","4,250.00",Rs./Quintal,27.40,Metric Tonnes,25-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,500.00","4,000.00",Rs./Quintal,10.00,Metric Tonnes,25-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,200.00","4,000.00",Rs./Quintal,10.50,Metric Tonnes,24-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,300.00","4,200.00",Rs./Quintal,2.60,Metric Tonnes,24-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,100.00","5,000.00",Rs./Quintal,11.70,Metric Tonnes,24-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,300.00","4,500.00","4,400.00",Rs./Quintal,29.40,Metric Tonnes,24-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,600.00","4,500.00",Rs./Quintal,22.30,Metric Tonnes,24-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","5,000.00","4,925.00",Rs./Quintal,25.30,Metric Tonnes,24-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","5,000.00","4,650.00",Rs./Quintal,7.70,Metric Tonnes,24-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,000.00","3,800.00",Rs./Quintal,6.00,Metric Tonnes,23-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","5,100.00","5,000.00",Rs./Quintal,7.70,Metric Tonnes,23-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,500.00","4,000.00",Rs./Quintal,15.00,Metric Tonnes,23-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,000.00","3,800.00",Rs./Quintal,18.60,Metric Tonnes,23-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,450.00",Rs./Quintal,16.10,Metric Tonnes,23-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","5,175.00","5,000.00",Rs./Quintal,11.00,Metric Tonnes,23-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","5,000.00","4,800.00",Rs./Quintal,5.10,Metric Tonnes,23-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,000.00","3,850.00",Rs./Quintal,5.60,Metric Tonnes,22-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,300.00","4,200.00",Rs./Quintal,4.30,Metric Tonnes,22-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","5,200.00","5,100.00",Rs./Quintal,12.10,Metric Tonnes,22-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,200.00","4,500.00","4,400.00",Rs./Quintal,11.40,Metric Tonnes,22-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,500.00","3,800.00",Rs./Quintal,15.50,Metric Tonnes,22-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,300.00","4,025.00","4,000.00",Rs./Quintal,30.10,Metric Tonnes,22-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","5,000.00","4,400.00",Rs./Quintal,5.30,Metric Tonnes,22-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,200.00","4,000.00",Rs./Quintal,7.50,Metric Tonnes,21-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,500.00",Rs./Quintal,13.50,Metric Tonnes,21-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,500.00","4,350.00",Rs./Quintal,8.50,Metric Tonnes,21-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,000.00","3,900.00",Rs./Quintal,17.10,Metric Tonnes,21-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","5,000.00","4,500.00",Rs./Quintal,9.50,Metric Tonnes,21-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","4,500.00","4,250.00",Rs./Quintal,7.10,Metric Tonnes,21-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,000.00","3,830.00",Rs./Quintal,3.30,Metric Tonnes,20-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,200.00","4,100.00",Rs./Quintal,3.70,Metric Tonnes,20-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,600.00","4,500.00",Rs./Quintal,14.40,Metric Tonnes,20-08-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,500.00",Rs./Quintal,13.50,Metric Tonnes,20-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","5,000.00","4,700.00",Rs./Quintal,11.50,Metric Tonnes,20-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,500.00","4,400.00",Rs./Quintal,12.60,Metric Tonnes,20-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,100.00","4,000.00",Rs./Quintal,30.60,Metric Tonnes,20-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,000.00",Rs./Quintal,18.00,Metric Tonnes,20-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,900.00","4,800.00",Rs./Quintal,12.60,Metric Tonnes,20-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,350.00",Rs./Quintal,3.90,Metric Tonnes,20-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,300.00","4,200.00",Rs./Quintal,3.90,Metric Tonnes,19-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,650.00","4,500.00",Rs./Quintal,14.00,Metric Tonnes,19-08-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,12.00,Metric Tonnes,19-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,400.00",Rs./Quintal,4.80,Metric Tonnes,19-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,000.00","3,750.00",Rs./Quintal,3.40,Metric Tonnes,18-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,251.00","4,000.00",Rs./Quintal,7.00,Metric Tonnes,18-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Other,FAQ,"3,800.00","4,500.00","4,400.00",Rs./Quintal,14.10,Metric Tonnes,18-08-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,200.00","4,850.00",Rs./Quintal,12.00,Metric Tonnes,18-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","5,000.00","4,800.00",Rs./Quintal,12.90,Metric Tonnes,18-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,700.00","4,100.00","4,050.00",Rs./Quintal,31.80,Metric Tonnes,18-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,400.00",Rs./Quintal,23.90,Metric Tonnes,18-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","5,200.00","5,000.00",Rs./Quintal,10.00,Metric Tonnes,18-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,875.00","4,500.00",Rs./Quintal,9.00,Metric Tonnes,17-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,100.00","5,000.00",Rs./Quintal,6.50,Metric Tonnes,17-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,300.00","5,400.00","5,300.00",Rs./Quintal,11.70,Metric Tonnes,17-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,200.00","4,100.00",Rs./Quintal,25.30,Metric Tonnes,17-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,500.00","4,000.00",Rs./Quintal,18.00,Metric Tonnes,17-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","5,000.00","4,900.00",Rs./Quintal,6.50,Metric Tonnes,17-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,000.00","4,800.00",Rs./Quintal,3.70,Metric Tonnes,17-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,700.00","4,000.00","3,800.00",Rs./Quintal,3.40,Metric Tonnes,16-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,100.00","4,850.00",Rs./Quintal,15.50,Metric Tonnes,16-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,900.00","4,800.00",Rs./Quintal,9.20,Metric Tonnes,16-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,500.00","3,500.00",Rs./Quintal,15.50,Metric Tonnes,16-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,300.00","4,200.00",Rs./Quintal,31.80,Metric Tonnes,16-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,800.00","4,500.00",Rs./Quintal,15.50,Metric Tonnes,16-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","5,000.00","4,800.00",Rs./Quintal,6.00,Metric Tonnes,16-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,700.00","4,000.00","3,800.00",Rs./Quintal,3.90,Metric Tonnes,15-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,100.00","4,950.00",Rs./Quintal,7.90,Metric Tonnes,15-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,850.00","4,700.00",Rs./Quintal,5.80,Metric Tonnes,15-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,300.00","4,150.00",Rs./Quintal,11.10,Metric Tonnes,15-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,800.00","4,100.00","3,950.00",Rs./Quintal,5.30,Metric Tonnes,15-04-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,500.00","4,425.00",Rs./Quintal,3.50,Metric Tonnes,15-01-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,700.00","4,050.00","3,800.00",Rs./Quintal,9.00,Metric Tonnes,14-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,600.00","4,500.00",Rs./Quintal,2.90,Metric Tonnes,14-08-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,100.00","4,850.00",Rs./Quintal,15.00,Metric Tonnes,14-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,300.00","3,800.00",Rs./Quintal,15.00,Metric Tonnes,14-05-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,500.00","4,800.00","4,500.00",Rs./Quintal,13.50,Metric Tonnes,14-03-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,200.00","4,500.00","4,400.00",Rs./Quintal,7.30,Metric Tonnes,14-02-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,000.00","3,500.00",Rs./Quintal,7.00,Metric Tonnes,13-12-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,700.00","4,400.00","4,300.00",Rs./Quintal,7.50,Metric Tonnes,13-11-2025
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","4,600.00","4,500.00",Rs./Quintal,11.10,Metric Tonnes,13-08-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"3,000.00","5,200.00","4,800.00",Rs./Quintal,18.00,Metric Tonnes,13-07-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,500.00","4,500.00","4,425.00",Rs./Quintal,13.90,Metric Tonnes,13-06-2026
Maharashtra,Dharashiv,Tuljapur APMC,Cereals,Jowar(Sorghum),Jowar ( White),Local,"2,000.00","4,300.00","4,000.00",Rs./Quintal,13.50,Metric Tonnes,13-05-2026
